Re,alpha,CL,CD,CM
50000,-17.5,-0.49291860068784266,0.18236917255946813,0.001508504636668898
50000,-17,-0.475525916015906,0.17657094639907642,-0.0019278252558878142
50000,-16.5,-0.4583434256724431,0.17074661067716107,-0.005302022519931181
50000,-16,-0.4414958138762951,0.16488909502130694,-0.008604673470820244
50000,-15.5,-0.42515784043910665,0.1589900879873377,-0.011818215195326089
50000,-15,-0.40956654894598843,0.1530412036337294,-0.014915118899863038
50000,-14.5,-0.39502852538979233,0.14703533449925085,-0.0178575691659492
50000,-14,-0.3819090711492582,0.14096711714464286,-0.02060161032114412
50000,-13.5,-0.3705800888665998,0.13483041733109383,-0.023110785680127113
50000,-13,-0.3613014138520749,0.12861056175300825,-0.025384376775444115
50000,-12.5,-0.3540391685873244,0.12227191332372181,-0.02749855995345982
50000,-12,-0.348301433633181,0.11574871614662899,-0.029641947961385272
50000,-11.5,-0.34315703283626453,0.10895491449079915,-0.03210934090653328
50000,-11,-0.33758526507896025,0.10182636099116697,-0.035224330197309396
50000,-10.5,-0.3311005811336845,0.09438840021484489,-0.039212992939696455
50000,-10,-0.3241788241196822,0.08678647935720692,-0.04414050809804976
50000,-9.5,-0.3170552044298492,0.0790133005304623,-0.05003446218825921
50000,-9,-0.30625714246074953,0.07013774219277426,-0.05699191110227205
50000,-8.5,-0.2912071037463795,0.05944488848760644,-0.06630647807955152
50000,-8,-0.26958701322124745,0.04880618410495865,-0.07625496111709308
50000,-7.5,-0.22970796708930424,0.039977276434427014,-0.08045721839405272
50000,-7,-0.18690910768868188,0.03381222159643136,-0.08246756541140371
50000,-6.5,-0.1402485133276109,0.03006397711391891,-0.08322803264089333
50000,-6,-0.08969428424254075,0.027671947397587982,-0.08310710101268876
50000,-5.5,-0.036840996575890135,0.02604525440864489,-0.08251869952596189
50000,-5,0.016996641924361323,0.02489301861955855,-0.08173457434761482
50000,-4.5,0.07107580822982108,0.024028806404737892,-0.08091808113164586
50000,-4,0.1251103517986096,0.023343176145823222,-0.08018924389568305
50000,-3.5,0.17910238917058244,0.022811439317609896,-0.07965194748491765
50000,-3,0.2331925291420574,0.02245728212859557,-0.07941335220889313
50000,-2.5,0.2874139048083447,0.022277271603740365,-0.07952995663700288
50000,-2,0.3411751835621367,0.02213485235304466,-0.07975643541413294
50000,-1.5,0.39297475751985256,0.02165902516795118,-0.07928339519420544
50000,-1,0.4429460924565346,0.020699158435590198,-0.07790430856892186
50000,-0.5,0.4954421308581824,0.02030086321256667,-0.07718569373620934
50000,0,0.5490725288095586,0.020624297782167934,-0.07671388574444644
50000,0.5,0.5996120901340085,0.02111599232180285,-0.07561936712280574
50000,1,0.6481061692958017,0.021642406337166374,-0.07416563753975057
50000,1.5,0.6963977472543152,0.022214338915060614,-0.07276693189939423
50000,2,0.7448829836431199,0.022842966131709413,-0.07152745772215892
50000,2.5,0.7931146950801988,0.023534438773744445,-0.0703723605313622
50000,3,0.8404823002738775,0.024296528803607845,-0.0691921699715853
50000,3.5,0.8864573100533999,0.025140216120268014,-0.06789380111177284
50000,4,0.9306045005601911,0.026079537507603157,-0.06640478446982956
50000,4.5,0.9725324121444037,0.027132623397070836,-0.0646681220207553
50000,5,1.0118565365033196,0.028323855909357813,-0.06264180731959745
50000,5.5,1.0481950658763162,0.02968588385314853,-0.060305606206610386
50000,6,1.0811939936476955,0.03126051831430225,-0.057672823400203126
50000,6.5,1.1105677613818135,0.0330978482607721,-0.054801750529980875
50000,7,1.1361374184242257,0.03525320856439565,-0.051800050889223986
50000,7.5,1.157846703465177,0.03778288936419752,-0.048817796491045846
50000,8,1.1757387839300155,0.040741554617688566,-0.04603012077806952
50000,8.5,1.1898976956199507,0.0441841441451989,-0.043612979281498536
50000,9,1.2003949106898697,0.048169805628525894,-0.041717129836183295
50000,9.5,1.2072895764318867,0.05276015726051396,-0.04044949253031763
50000,10,1.2106939060437556,0.058008056173285,-0.03986764717566721
50000,10.5,1.210862666758503,0.06394349184145008,-0.03998397913222952
50000,11,1.2082321391050246,0.07056703985353245,-0.04077537973412038
50000,11.5,1.2033523476934926,0.07785440999514541,-0.04219919124876181
50000,12,1.1967346843957627,0.08576667853814425,-0.04421419154034204
50000,12.5,1.1887159608022275,0.0942605809896616,-0.04679836319982011
50000,13,1.1794328514137118,0.1033153967540215,-0.04995945099353625
50000,13.5,1.1689468042493378,0.11300688904620199,-0.05374383124866197
50000,14,1.15768316211139,0.12344630981189461,-0.05820127667400825
50000,14.5,1.1472772480995412,0.13421169993836798,-0.0632489364152326
50000,15,1.140205787258031,0.14427735159429256,-0.0686730390960096
50000,15.5,1.1364489132808562,0.15347781210125838,-0.07436460300981722
50000,16,1.1326948116286382,0.16287119727205582,-0.08037027088877897
50000,16.5,1.1278949987468327,0.17304361694973028,-0.08685913284870277
50000,17,1.1243632961436145,0.1834876821951615,-0.09397441587475053
50000,17.5,1.1236318516387953,0.19356910258668547,-0.1014611228287288
50000,18,1.1258031225912872,0.2030138244781626,-0.10877258575898166
50000,18.5,1.1307417554635488,0.21177928565050075,-0.11555525430324694
50000,19,1.1382614937146749,0.2199216163121868,-0.12179024986883051
50000,19.5,1.1479956691945827,0.22753793536918263,-0.12762663873836025
50000,20,1.1594356589663493,0.23474169524697056,-0.13322880629049266
50000,20.5,1.1720254033007353,0.24165114393675685,-0.13871872324472714
50000,21,1.1852574708157466,0.24837237458662317,-0.14416802522795694
50000,21.5,1.1987547201584492,0.2549791794315546,-0.14960534412998944
50000,22,1.212299142556427,0.2615051055884694,-0.1550287182360885
50000,22.5,1.2257997542199472,0.26795195502394215,-0.1604195988243464
50000,23,1.2392345521110932,0.2743052730447704,-0.1657545749850738
50000,23.5,1.2526029802169405,0.2805470268744784,-0.171012378532854
50000,24,1.2659012350702354,0.2866622276275161,-0.17617646666569658
50000,24.5,1.279115214658406,0.2926407459585822,-0.1812349405180228
50000,25,1.292222098214144,0.29847660472675874,-0.18617945900955166
50000,-20,-0.5702540986245277,0.21562120562586334,0.018542035956574457
50000,-19.5,-0.5526917025228238,0.21033379173897707,0.014747878127193427
50000,-19,-0.5352151614670712,0.20499282948020478,0.01103469552839945
50000,-18.5,-0.5178401677595789,0.19959909951045107,0.007400423258789109
50000,-18,-0.5005856521157896,0.19415316470660166,0.003843429497798698
50000,-17.5,-0.48347588024595656,0.18865516446804892,0.0003630627692524878
50000,-17,-0.4665430835691328,0.18310461165742004,-0.0030398815522903935
50000,-16.5,-0.44983081861677365,0.17750030428258565,-0.006362768029262236
50000,-16,-0.43339837723843444,0.1718404751764255,-0.009600750879252992
50000,-15.5,-0.41732673044105634,0.16612320910369352,-0.012746348032739023
50000,-15,-0.4017266229372229,0.16034696436488596,-0.015788892400198748
50000,-14.5,-0.386749500367467,0.15451085081906382,-0.01871385841540002
50000,-14,-0.3726020754069781,0.14861429284777894,-0.021502150812939165
50000,-13.5,-0.3595658068089677,0.1426559514625755,-0.024129486550374436
50000,-13,-0.34802331706520795,0.13663225282326547,-0.026566025326643206
50000,-12.5,-0.3384933432582314,0.13053625876877398,-0.02877671860892818
50000,-12,-0.3316696930267594,0.12435741027844861,-0.030723971233096763
50000,-11.5,-0.32843926356903075,0.11808172796273957,-0.03237632481771309
50000,-11,-0.3298129238960656,0.11169085837051468,-0.03372926879243153
50000,-10.5,-0.33666370610728613,0.10515572177633506,-0.03484671997732827
50000,-10,-0.34919671237001176,0.09840716869662751,-0.03594310323807408
50000,-9.5,-0.36598294320203395,0.0912257803513934,-0.03756647755176154
50000,-9,-0.381369646627884,0.08300378761469895,-0.040824676877921344
50000,-8.5,-0.38315631211442336,0.0730682990761107,-0.046759049596972496
50000,-8,-0.3646913603329218,0.06251966608286903,-0.05531386613833018
50000,-7.5,-0.323515019589676,0.05320859244093326,-0.06506604636513179
50000,-7,-0.2597969677151069,0.04512783486771137,-0.07198043598148925
50000,-6.5,-0.19351155250977314,0.03851866875555313,-0.07804065148691419
50000,-6,-0.12608401370677064,0.033999076029752204,-0.08318050271734144
50000,-5.5,-0.05839813464662397,0.030892025118839456,-0.08662846508690113
50000,-5,0.0076627094068945495,0.028610552800071805,-0.08846836058764815
50000,-4.5,0.07140549599384877,0.026856842680364458,-0.08920944273276436
50000,-4,0.13274298075032873,0.025422836898089215,-0.08939574996410851
50000,-3.5,0.1917782008515359,0.024253354301873625,-0.08941694389855284
50000,-3,0.24823596164840991,0.023419502988700457,-0.08929835056190188
50000,-2.5,0.3004275453366855,0.02237157723359931,-0.08802055187951738
50000,-2,0.35483197268767924,0.020468902779033852,-0.08630189017411584
